1997, B412,  PhysLett, Ahn & Oh,  Geometry, D-Branes and N=1 Duality in Four Dimensions I
1997, B410,  PhysLett, Propitius,  Confinement in partially broken abelian Chern-Simons theories
1997, B502,  NuclPhys, Ennes & Ramallo,  Fusion rules and singular vectors of the osp(1|2  current algebra
1997, D56,  PhysRev, Csaki & Erlich & Freedman & Skiba,  N=1 Supersymmetric Product Group Theories in the Coulomb Phase
1998, A13,  IntJModPhys, Velhinho,  Comments on a Full Quantization of the Torus
1997, B404,  PhysLett, Kusenko,  Small Q balls
1997, B503,  NuclPhys, Antonov & Hasegawa & Zabrodin,  On trigonometric intertwining vectors and non-dynamical R-matrix for the  Ruijsenaars model
1997, B405,  PhysLett, Lechtenfeld & Siegel,  N=2 Worldsheet Instantons Yield Cubic Self-Dual Yang-Mills
1997, B402,  PhysLett, Dib & Espinosa & Schmidt,  3-dimensional Rules for Finite-Temperature Loops
1997, B505,  NuclPhys, Korchemsky & Krichever,  Solitons in high-energy QCD
1997, B402,  PhysLett, Ghezelbash & Karimipour,  Global Conformal Invariance in D-dimensions and Logarithmic Correlation  Functions
1998, A13,  IntJModPhys, Herrera-Aguilar & Kechkin,  Matrix Ernst Potentials and Orthogonal Symmetry for Heterotic String in  Three Dimensions
1997, B404,  PhysLett, Dilao & Schiappa,  Stable Knotted Strings
1997, B503,  NuclPhys, Berenstein & Corrado & Distler,  On the Moduli Spaces of M(atrix -Theory Compactifications
1998, B113,  Nuovo Cim, Pimentel & Teixeira,  Generalization of the Hamilton-Jacobi approach for higher order singular  systems
1997, B408,  PhysLett, Berkooz & Rozali & Seiberg,  Matrix Description of M-theory on $T^4$ and $T^5$
1997, A12,  ModPhysLett, Hisakado,  Five-Dimensional Gauge Theories and Whitham-Toda Equation
1997, D56,  PhysRev, Medina & Berkovits,  Pasti-Sorokin-Tonin Actions in the Presence of Sources
1997, B409,  PhysLett, D'Attanasio & Morris,  Large N and the renormalization group
1997, B506,  NuclPhys, Behrndt & Cardoso & Gaida,  Quantum N = 2 Supersymmetric Black Holes in the S-T Model
1997, B508,  NuclPhys, Itzhaki,  Stringy Corrections to Kaluza-Klein Black Holes
1997, B507,  NuclPhys, Candelas & Perevalov & Rajesh,  Toric Geometry and Enhanced Gauge Symmetry of F-Theory/Heterotic Vacua
1997, B505,  NuclPhys, Yi,  Witten Index and Threshold Bound States of D-Branes
1997, A12,  ModPhysLett, Kubo,  Oscillator Quantum Algebra and Deformed su(2  Algebra
1997, B405,  PhysLett, Gates & Jr & Rodgers,  Type -B/ -O Bosonic String Sigma-Models
1998, D57,  PhysRev, Burinskii,  Kerr Spinning Particle, Strings, and Superparticle Models
1997, B505,  NuclPhys, Elitzur & Giveon & Kutasov & Rabinovici & Schwimmer,  Brane Dynamics and N=1 Supersymmetric Gauge Theory
1999, D60,  PhysRev, Brower & Chandrasekharan & Wiese,  QCD as a Quantum Link Model
1997, B507,  NuclPhys, Berkovits,  Extra Dimensions in Superstring Theory
1997, B503,  NuclPhys, Klebanov & Rajaraman & Tseytlin,  Intermediate Scalars and the Effective String Model of Black Holes
1997, B501,  NuclPhys, Kakushadze & Shiu & Tye,  Couplings in Asymmetric Orbifolds and Grand Unified String Models
1998, A13,  IntJModPhys, Nakatsu,  Toward Second-Quantization of D5-Brane
1997, B406,  PhysLett, Bimonte & Musto & Stern & Vitale,  Deformed Chern-Simons Theories
1997, A12,  ModPhysLett, Aratyn & Das & Rasinariu,  Zero Curvature Formalism for Supersymmetric Integrable Hierarchies in  Superspace
1997, B411,  PhysLett, Fischler & Rajaraman,  M(atrix  String Theory on K3
1997, D56,  PhysRev, Hashimoto & Hata,  D-brane and Gauge Invariance in Closed String Field Theory
1997, B409,  PhysLett, Brunelli & Das,  The sTB-B Hierarchy
1997, D56,  PhysRev, Chepelev & Tseytlin,  Long-distance interactions of D-brane bound states and longitudinal  5-brane in M(atrix  theory
1997, B414,  PhysLett, Dalmazi & Dutra,  A Simple Action for a Free Anyon
1997, B407,  PhysLett, Bonora & Sorin,  The Hamiltonian structure of the N=2 supersymmetric GNLS hierarchy
1997, B406,  PhysLett, Bautier & Deser & Henneaux & Seminara,  No Cosmological D=11 Supergravity
1997, D56,  PhysRev, Naus & Pirner & Fields & Vary,  QCD near the Light Cone
1997, A12,  ModPhysLett, Accardi & Belli,  Renormalization trasformations of the 4D BFYM theory
1997, B508,  NuclPhys, Chou & Kallosh & Rahmfeld & Rey & Shmakova & Wong,  Critical Points and Phase Transitions in 5D Compactifications of  M-Theory
1998, D57,  PhysRev, Balasubramanian & Larsen & Leigh,  Branes at Angles and Black Holes
1997, B407,  PhysLett, Zayas,  Modified Kantowski-Sachs Cosmologies from Coset Models
1998, B510,  NuclPhys, Sabra,  Black holes in N=2 supergravity theories and harmonic functions
1998, A13,  ModPhysLett, Hsu,  Gaugino Determinant in Supersymmetric Yang-Mills Theory
1997, B506,  NuclPhys, Douglas & Greene & Morrison,  Orbifold Resolution by D-Branes
1997, D56,  PhysRev, Irwin,  SU(3  monopoles and their fields
1997, A110,  Nuovo Cim, Pavsic,  The Dirac-Nambu-Goto p-Branes as Particular Solutions to a Generalized,  Unconstrained Theory
1998, B514,  NuclPhys, Mathur,  Absorption of angular momentum by black holes and D-branes
1997, B504,  NuclPhys, Haagensen & Olsen,  T-Duality and Two-Loop Renormalization Flows
1997, B502,  NuclPhys, Rey,  Heterotic M(atrix  Strings and Their Interactions
1997, B410,  PhysLett, Ksenzov,  New approach to the non-perturbative physics
1997, A12,  ModPhysLett, Cederwall,  Boundaries of 11-Dimensional Membranes
1998, D57,  PhysRev, Burkardt,  Finiteness Conditions for Light-Front Hamiltonians
1997, B505,  NuclPhys, Girardello & Porrati & Zaffaroni,  Spontaneously Broken N=2 Supergravity Without Light Mirror Fermions
1997, B408,  PhysLett, Brax & Mourad,  Open supermembranes in eleven dimensions
1998, D58,  PhysRev, Cruz & Izquierdo & Navarro & Navarro-Salas,  Free fields via canonical transformations of matter-coupled 2D dilaton  gravity models
1997, A12,  ModPhysLett, Ellis & Mavromatos & Nanopoulos,  Quantum Decoherence in a D-Foam Background
1997, B504,  NuclPhys, Aharony & Hanany,  Branes, Superpotentials and Superconformal Fixed Points
1998, D57,  PhysRev, Tsujimaru & Yamawaki,  Zero Mode and Symmetry Breaking on the Light Front
1997, D56,  Phys Rev, Feinstein & Lazkoz & Vazquez-Mozo,  Closed Inhomogeneous String Cosmologies
1997, B502,  NuclPhys, Isidro & Mukherjee & Nunes & Schnitzer,  On the Picard-Fuchs Equations for Massive N=2 Seiberg-Witten Theories
1997, B507,  NuclPhys, Dudas & Grojean,  Four-dimensional M-theory and supersymmetry breaking
1997, B502,  NuclPhys, Lukas & Ovrut,  U-Duality Symmetries from the Membrane Worldvolume
1997, A30,  JPhys, Ilinski & Kalinin & Stepanenko,  q-Functional Wick's theorems for particles with exotic statistics
1997, A12,  ModPhysLett, Nersessian,  On the Geometry of Relativistic Anyon
1997, A12,  ModPhysLett, Nirov,  The Ostrogradsky prescription for BFV formalism
1998, A13,  ModPhysLett, Lizzi & Mangano & Miele & Sparano,  Mirror Fermions in Noncommutative Geometry
1997, B504,  NuclPhys, Kachru & Silverstein,  Chirality Changing Phase Transitions in 4d String Vacua
1997, B409,  PhysLett, Duff & Lu & Pope,  Supersymmetry without Supersymmetry
1997, D55,  PhysRev, Natti & Piza,  Small oscillations of a chiral Gross-Neveu system
1997, D56,  PhysRev, Kallosh & Kumar,  Supersymmetry Enhancement of D-p-branes and M-branes
1997, B408,  PhysLett, Argurio & Englert & Houart & Windey,  On the Opening of Branes
1997, N2,  TeorMatFiz, Fliegner & Reuter & Schmidt & Schubert,  The Two-Loop Euler-Heisenberg Lagrangian in Dimensional Renormalization
1997, D56,  PhysRev, Gubser,  Can the effective string see higher partial waves?
1997, B502,  NuclPhys, Dorey & Khoze & Mattis,  Multi-Instantons, Three-Dimensional Gauge Theory, and the  Gauss-Bonnet-Chern Theorem
1998, B419,  PhysLett, Tatar,  Dualities in 4D Theories with Product Gauge Groups from Brane  Configurations
1997, B410,  PhysLett, Lee & Myung & Kim,  Absorption of fixed scalar in scattering off 4D N=4 black holes
1998, B509,  NuclPhys, Morris & Turner,  Derivative expansion of the renormalization group in O(N  scalar field  theory
1998, B517,  NuclPhys, Schiappa,  Supersymmetric Yang-Mills Theory and Riemannian Geometry
1998, B511,  NuclPhys, Batalin & Marnelius,  Antisymplectic Gauge Theories
1997, B404,  PhysLett, Carter,  Electromagnetic self interaction in strings
1997, B408,  PhysLett, Lukyanov,  Form-factors of exponential fields in the affine A^{(1 }_{N-1} Toda  model
1998, B417,  PhysLett, Buchbinder & Buchbinder & Kuzenko & Ovrut,  The Background Field Method for N = 2 Super Yang-Mills Theories in  Harmonic Superspace
1997, D55,  PhysRev, Song,  Restrictions on negative energy density in a curved spacetime
1996, B111,  Nuovo Cim, Pinheiro & Pires & Tomimura,  Some Quantum Aspects of Three-Dimensional Einstein-Chern-Simons-Proca  Massive Gravity
1997, D56,  PhysRev, Wald,  The Nernst Theorem' and Black Hole Thermodynamics
1997, D56,  PhysRev, Page,  Space for Both No-Boundary and Tunneling Quantum States of the Universe
1997, D56,  PhysRev, Abramo & Brandenberger & Mukhanov,  The Energy-Momentum Tensor for Cosmological Perturbations
1997, D56,  PhysRev, Frolov,  Perturbations and Critical Behavior in the Self-Similar Gravitational  Collapse of a Massless Scalar Field
1997, D56,  PhysRev, Gasperini,  Tensor perturbations in high-curvature string backgrounds
1997, D56,  PhysRev, Ford & Svaiter,  Cosmological and Black Hole Horizon Fluctuations
1997, L135,  ClassQuantGrav, Montesinos-Velasquez & Morales-Tecotl & Matos,  Fermion mass gap in the loop representation of quantum gravity
1997, D56,  PhysRev, Hochberg & Visser,  Geometric structure of the generic static traversable wormhole throat
1997, B507,  NuclPhys, Lalak & Poppe,  Scalar field fluctuations in Pre-Big-Bang Cosmologies
1997, A30,  JPhys, Johnston & Plechac,  Potts Models on Feynman Diagrams
1998, B416,  PhysLett, Chernodub & Gubarev & Polikarpov,  Aharonov-Bohm Effect in Lattice Abelian Higgs Theory
1997, B501,  NuclPhys, Leigh & Randall & Rattazzi,  Unity of Supersymmetry Breaking Models
1997, D56,  PhysRev, Li & Lopez & Nanopoulos,  Compactifications of M-theory and their Phenomenological Consequences
1997, B405,  PhysLett, Kusenko,  Solitons in the supersymmetric extensions of the Standard Model
1997, B401,  PhysLett, Benatti & Floreanini,  Experimental limits on complete positivity from the K-K system
1997, B409,  PhysLett, Peschanski,  Dual Shapiro-Virasoro amplitudes in the QCD dipole picture
1997, D56,  PhysRev, Harada &   & Schechter & Weigel,  Generalization of the Bound State Model
1997, D56,  PhysRev, Gusynin & Shovkovy,  Chiral Symmetry Breaking in QED in a Magnetic Field at Finite  Temperature
1997, D56,  PhysRev, Dalley & de Sande,  Colour-Dielectric Gauge Theory on a Transverse Lattice
1997, D56,  PhysRev, Kofman & Linde & Starobinsky,  Towards the Theory of Reheating After Inflation
1997, B11,  ModPhysLett, Salasnich,  On the Torus Quantization of Two Anyons with Coulomb Interaction in a  Magnetic Field
1997, D56,  PhysRev, Berkooz & Cho & Kraus & Strassler,  Dual Descriptions of SO(10  SUSY Gauge Theories with Arbitrary Numbers  of Spinors and Vectors
1998, B419,  PhysLett, Ahn,  Geometry, D-Branes and N=1 Duality in Four Dimensions II
1997, D56,  PhysRev, Ansoldi & Aurilia & Spallucci,  Hausdorff dimension of a quantum string
1997, A12,  ModPhysLett, Chekhov & Zarembo,  Effective Action and Measure in Matrix Model of IIB Superstrings
1998, A13,  IntJModPhys, Roy,  On S-Duality of Toroidally Compactified Type IIB String Effective Action
1998, D57,  PhysRev, Jacobson,  Semiclassical Decay of Near-Extremal Black Holes
1997, B409,  PhysLett, Brunner & Karch,  Branes and Six Dimensional Fixed Points
1997, B508,  NuclPhys, Gutperle,  Contact terms, symmetries and D-instantons
1997, B411,  PhysLett, Andrianopoli & D'Auria & Ferrara,  Five Dimensional U-Duality, Black-Hole Entropy and Topological  Invariants
1998, D58,  PhysRev, Hansson & Wirstam & Zahed,  Real Time Correlators in Hot (2+1 d QCD
1997, B508,  NuclPhys, Dragon & Kuzenko,  The Higgs Mechanism in N=2 Superspace
1997, B506,  NuclPhys, Blum & Intriligator,  Consistency Conditions for Branes at Orbifold Singularities
1997, A12,  ModPhysLett, Plyushchay,  R-deformed Heisenberg algebra, anyons and d=2+1 supersymmetry
1997, D56,  PhysRev, Turner & Weinberg,  Pre-Big-Bang Inflation Requires Fine Tuning
1997, B505,  NuclPhys, Antoniadis & Quiros,  Supersymmetry breaking in M-theory and gaugino condensation
1997, B502,  NuclPhys, Bergshoeff & Kallosh & Ortin & Papadopoulos,  Kappa-Symmetry, Supersymmetry and Intersecting Branes
1998, B517,  NuclPhys, Hollowood,  Dyon electric charge and fermion fractionalization
1997, B506,  NuclPhys, Blum & Intriligator,  New Phases of String Theory and 6d RG Fixed Points via Branes at  Orbifold Singularities
1997, B408,  PhysLett, Polychronakos,  Multidimensional Calogero systems from matrix models
1997, B506,  NuclPhys, Copeland & Lidsey & Wands,  S-duality Invariant Perturbations in String Cosmology
1998, D57,  PhysRev, Sheinblatt,  Statistical Entropy of an Extremal Black Hole with 0- and 6-Brane Charge
1997, B505,  NuclPhys, Horava,  Matrix Theory and Heterotic Strings on Tori
1997, D56,  PhysRev, Kallosh,  Covariant Quantization of D-branes
1997, B409,  PhysLett, Dine & Seiberg,  Comments on Higher Derivative Operators in Some SUSY Field Theories
1997, B408,  PhysLett, Maharana & Singh,  On the Compactification of Type IIA String Theory
1997, D56,  PhysRev, Bak & Min,  Radiation Damping of a BPS Monopole; an Implication to S-duality
1997, D56,  PhysRev, Bose & Kar,  Exact solutions in two-dimensional string cosmology with back reaction
2001, A16,  ModPhysLett, Kar,  A note on the Einstein equation in string theory
1998, D57,  PhysRev, Marolf,  Statistical Effects and the Black Hole/D-brane Correspondence
1997, B506,  NuclPhys, Brodie,  Exact Solutions of Exceptional Gauge Theories from Toric Geometry
1997, D56,  PhysRev, Michaud & Myers,  Hermitian D-brane solutions
1998, B523,  NuclPhys, Paris & Roca,  A Remark on the Effective Description of Topological Defects
1997, A232,  PhysLett, Ilinski & Kalinin & Stepanenko,  q-Functional Field Theory for particles with exotic statistics
1997, B407,  PhysLett, Generowicz & Harvey-Fros & Morris,  C Function Representation of the Local Potential Approximation
1997, B411,  PhysLett, Kastor & Win,  Non-extreme Calabi-Yau Black Holes
1997, B506,  NuclPhys, Becker & Becker,  A Two-Loop Test of M(atrix  Theory
1997, B508,  NuclPhys, Alvarez & Meessen & Ortin,  Transformation of Black-Hole Hair under Duality and Supersymmetry
1997, A12,  ModPhysLett, Maule & Sciuto,  Extended conformal symmetry of the one-dimensional Bose gas
1997, D56,  PhysRev, Bordag & Gillies & Mostepanenko,  New Constraints on the Yukawa-Type Hypothetical Interaction From The  Recent Casimir Force Measurement
1997, B503,  NuclPhys, Aspinwall & Morrison,  Point-like Instantons on K3 Orbifolds
1997, B413,  PhysLett, Ahn & Tatar,  Geometry, D-branes and N=1 Duality in Four Dimensions with Product Gauge  Group
1999, B450,  PhysLett, Faraggi & Matone,  Quantum Mechanics from an Equivalence Principle
1998, D57,  PhysRev, Pierre,  Interactions of Eight-branes in String Theory and M(atrix  Theory
1997, B504,  NuclPhys, Kazama,  Scattering of Quantized Dirichlet Particles
1997, D56,  PhysRev, Govindarajan,  A note on M(atrix  theory in seven dimensions with eight supercharges
1997, A12,  ModPhysLett, Akemann & Plefka,  The Chiral Supereigenvalue Model
1997, B508,  NuclPhys, Taylor,  Adhering 0-branes to 6-branes and 8-branes
1999, A14,  IntJModPhys, Pachos,  Virasoro Algebra and O(N  Sigma Model
1998, B511,  NuclPhys, Chepelev & Tseytlin,  Interactions of type IIB D-branes from D-instanton matrix model
1998, B416,  PhysLett, Hisakado,  Unitary Matrix Models and Phase Transition
1998, B510,  NuclPhys, Fukuma & Kawai & Kitazawa & Tsuchiya,  String Field Theory from IIB Matrix Model
1998, B509,  NuclPhys, Comellas,  Polchinski equation, reparameterization invariance and the derivative  expansion
1998, B509,  NuclPhys, Bergman & Gaberdiel & Lifschytz,  Branes, Orientifolds and the Creation of Elementary Strings
1998, B534,  NuclPhys, Kim & Rey,  M(atrix  Theory on T5/Z2 Orbifold and Five-Branes
1997, B410,  PhysLett, Bonora & Chu,  On the string interpretation of M(atrix  theory
1997, B503,  NuclPhys, Acharya & O'Loughlin & Spence,  Higher Dimensional Analogues of Donaldson-Witten Theory
1997, D56,  PhysRev, de Alwis,  Coupling of branes and normalization of effective actions in  string/M-theory
1998, A238,  PhysLett, Ghosh & Rao,  Exactly Solvable Models in Arbitrary Dimensions
1998, B510,  NuclPhys, Baerwald & Gebert & Nicolai,  On the Imaginary Simple Roots of the Borcherds Algebra $g_{II_{9,1}}$
1997, A12,  ModPhysLett, Cruz & Navarro-Salas,  Canonical Equivalence of a Generic 2D Dilaton Gravity Model and a  Bosonic String Theory
1997, D56,  PhysRev, Hawking & Ross,  Loss of quantum coherence through scattering off virtual black holes
1997, D56,  PhysRev, Johnson,  On the Orientifolding of Type II NS-Fivebranes
1997, B505,  NuclPhys, Naculich & Schnitzer,  Superconformal Coset Equivalence from Level-Rank Duality
1998, B514,  NuclPhys, Gaida,  Gauge Symmetry Enhancement and N = 2 Supersymmetric Quantum Black Holes  in Heterotic String Vacua
1998, B510,  NuclPhys, Houghton & Manton & Sutcliffe,  Rational Maps, Monopoles and Skyrmions
1998, A13,  IntJModPhys, Maru & Nishimura,  Lattice Formulation of Supersymmetric Yang-Mills Theories without  Fine-Tuning
1997, D56,  PhysRev, Chamseddine,  An Effective Superstring Spectral Action
1998, A13,  IntJModPhys, Alba & Lusanna,  The Lienard-Wiechert Potential of Charged Scalar Particles and their  Relation to Scalar Electrodynamics in the Rest-Frame Instant Form
1998, A13,  IntJModPhys, Alba & Lusanna,  The Classical Relativistic Quark Model in the Rest-Frame  Wigner-Covariant Coulomb Gauge
1997, D56,  PhysRev, Barcelos-Neto & Oliveira,  Gauging the nonlinear sigma-model through a non-Abelian algebra
1998, D57,  PhysRev, Harada & Heinzl,  Variational Mass Perturbation Theory for Light-Front Bound-State  Equations
1997, B409,  PhysLett, Townsend,  Membrane tension and manifest IIB S-duality
1997, B503,  NuclPhys, Figueroa-O'Farrill & Koehl & Spence,  Supersymmetry and the cohomology of (hyper Kaehler manifolds
1998, B509,  NuclPhys, Hull,  Gravitational Duality, Branes and Charges
1997, D56,  PhysRev, Kakushadze & Shiu,  A Chiral N=1 Type I Vacuum in Four Dimensions and Its Heterotic Dual
1997, B412,  PhysLett, Das,  Emission from parallel p-brane Black Holes
1998, A13,  IntJModPhys, Masuda & Sasaki & Suzuki,  Seiberg-Witten Theory of Rank Two Gauge Groups and Hypergeometric Series
1997, B411,  PhysLett, Samuel,  Solutions of Extended Supersymmetric Matrix Models for Arbitrary Gauge  Groups
1998, A31,  JPhys, Rochev,  On solving Schwinger-Dyson equations for non-Abelian gauge theory
1998, B510,  NuclPhys, Behrndt & Lust & Sabra,  Stationary solutions of N=2 supergravity
1997, B405,  PhysLett, Zhdanov,  On quasi-exactly solvable matrix models
1997, B507,  NuclPhys, Andreas & Curio & Lust,  N=1 Dual String Pairs and their Massless Spectra
1998, B516,  NuclPhys, Berkooz & Rozali,  String Dualities from Matrix Theory
1999, A14,  ModPhysLett, Mukherjee,  Gap equation in scalar field theory at finite temperature
1997, A30,  JPhys, Cabra & Honecker & Mussardo & Pujol,  A Non-Perturbative Approach to the Random-Bond Ising Model
1998, B512,  NuclPhys, Yung,  Higher Derivative Terms in the Effective Action of N=2 SUSY QCD from  Instantons
1997, B409,  PhysLett, Shah & Thomas,  Finite Soft Terms in String Compactifications with Broken Supersymmetry
1998, B514,  NuclPhys, Tsutsui & Tanimura & Kobayashi,  Quantum Mechanically Induced Hopf Term in the O(3  Nonlinear Sigma Model
1997, A30,  JPhys, Doikou & Mezincescu & Nepomechie,  Simplified Calculation of Boundary S Matrices
1998, B511,  NuclPhys, Ganor & Gopakumar & Ramgoolam,  Higher Loop Effects in M(atrix  Orbifolds
1998, D57,  PhysRev, Arkani-Hamed & Murayama,  Renormalization Group Invariance of Exact Results in Supersymmetric  Gauge Theories
1997, B408,  PhysLett, Banks & Fischler & Seiberg & Susskind,  Instantons, Scale Invariance and Lorentz Invariance in Matrix Theory
1997, B404,  PhysLett, Kalmykov & Kazakov,  On calculation of the off-shell renormalization functions in the R^2  gravity
1997, D56,  PhysRev, Kaloper & Meissner,  Duality Beyond the First Loop
1998, D57,  PhysRev, Polyakov,  Ghost Number Cohomologies and M-theory Quantum States
1998, D58,  PhysRev, Mukherjee,  Magnetic Vortices in a Gauged O(3  Sigma Model with Symmetry Breaking  Self-Interaction
1997, B409,  PhysLett, Curio,  Chiral Multiplets in N=1 Dual String Pairs
1998, D57,  PhysRev, Dilkes & McKeon & Nguyen,  The Yukawa Coupling in Three Dimensions
1997, B507,  NuclPhys, Landsteiner & Lopez & Lowe,  N=2 Supersymmetric Gauge Theories, Branes and Orientifolds
1997, B497,  NuclPhys, McArthur & Gargett,  A Gaussian' Approach to Computing Supersymmetric Effective Actions
1997, B504,  NuclPhys, Ambjorn & Kristjansen & Watabiki,  The Two-point Function of c=-2 Matter Coupled to 2D Quantum Gravity
1998, A13,  IntJModPhys, Dabrowski & Nesti & Siniscalco,  A Finite Quantum Symmetry of M(3,C 
1997, D56,  PhysRev, Bars & Kounnas,  String and Particle with Two Times
1998, B513,  NuclPhys, Satoh,  Ghost-free and Modular Invariant Spectra of a String in SL(2,R  and  Three Dimensional Black Hole Geometry
1998, B513,  NuclPhys, Sharpe,  Extremal Transitions in Heterotic String Theory
1997, B507,  NuclPhys, Dhar,  The emergence of space-time gravitational physics as an effective theory  from the c=1 matrix model
1997, A30,  JPhys, Aste & D"utsch & Scharf,  On Gauge Invariance and Spontaneous Symmetry Breaking
2000, B475,  PhysLett, Cavalcante & Cunha & de Fisica-UFC & Quimica-UECE ,  Vortices in a nonminimal Maxwell-Chern-Simons O(3  Sigma Model
1997, B504,  NuclPhys, Hori & Ooguri & Vafa,  Non-Abelian Conifold Transitions and N=4 Dualities in Three Dimensions
1997, B408,  PhysLett, Seiberg,  Matrix Description of M-theory on $T^5$ and $T^5/Z_2$
1997, B28,  Acta PhysPolon, Pelka,  Backreaction of excitations on a domain wall
1998, B516,  NuclPhys, Mann,  Charged Topological Black Hole Pair Creation
1997, A30,  JPhys, Bazeia & Nascimento & Ribeiro & Toledo,  Soliton Stability in Systems of Two Real Scalar Fields
1997, B409,  PhysLett, de Wit & Peeters & Plefka,  Supermembranes with Winding
1997, B502,  NuclPhys, Carroll,  Space-wave function duality and enhanced dKdV on a Riemann surface
1998, D57,  PhysRev, Tiktopoulos,  Variational Wave Functionals in Quantum Field Theory
1998, D57,  PhysRev, Jizba,  Heat Bath Particle Number Spectrum
1997, A12,  ModPhysLett, Parkhomenko,  Poisson-Lie T-duality and N=2 superconformal WZNW models on compact  groups
1998, B510,  NuclPhys, Bowcock & Hayes & Taormina,  Characters of admissible representations of the affine superalgebra  sl(2|1 
1997, A12,  ModPhysLett, Wheeler,  Quanta Without Quantization
1997, D56,  PhysRev, Bousso & Hawking,  Trace Anomaly of Dilaton Coupled Scalars in Two Dimensions
1997, B508,  NuclPhys, Minahan & Nemeschansky & Warner,  Investigating the BPS Spectrum of Non-Critical E_n Strings
1998, B520,  NuclPhys, Dabholkar & Mandal & Ramadevi,  Nonrenormalization of Mass of Some Nonsupersymmetric String States
1998, B509,  NuclPhys, Kogan & Lewis,  Origin of Logarithmic Operators in Conformal Field Theories
1997, B414,  PhysLett, Bailin & Kraniotis & Love,  CP Violation By Soft Supersymmetry Breaking Terms in Orbifold  Compactifications
1997, B506,  NuclPhys, Moroz & Kamien,  Self-Avoiding Walks with Writhe
1998, B57,  PhysRev, Burgess & Lutken,  SO(5  Invariance and Effective Field Theory for High-Tc Superconductors
1998, D57,  PhysRev, Okano & Schuelke & Zheng,  Dynamic SU(2  Lattice Gauge Theory at Finite Temperature
1998, B12,  IntJModPhys, Zheng,  Generalized Dynamic Scaling for Critical Magnetic Systems
1998, D57,  PhysRev, Zaidi & Gegenberg,  Back Reaction of Hawking Radiation on Black Hole Geometry
1997, D56,  PhysRev, Mikovic,  General Solution for Self-Gravitating Spherical Null Dust
1997, D56,  PhysRev, Colding & Nielsen & Verbin,  Physical Interpretation of Cylindrically Symmetric Static Gravitational  Fields
1997, D56,  PhysRev, Cho & Ji & Kim & Lee & Ryu,  Heisenberg-picture approach to the evolution of the scalar fields in an  expanding universe
1997, D56,  PhysRev, Lousto & Price,  Understanding initial data for black hole collisions
1998, B425,  PhysLett, Moretti & Iellici,  zeta-function regularization and one-loop renormalization of field  fluctuations in curved space-times
1997, B508,  NuclPhys, Aoki & Nagai & Zenkin,  Domain wall fermions with Majorana couplings
1997, A12,  ModPhysLett, Ambjorn & Anagnostopoulos & Bohr & NORDITA ,  Singularities of the Partition Function for the Ising Model Coupled to  2d Quantum Gravity
1997, B505,  NuclPhys, DeGrand & Hasenfratz & Kovacs,  Topological Structure in the SU(2  Vacuum
1998, B423,  PhysLett, Borisenko & Chernodub & Gubarev,  Mass Gap, Abelian Dominance and Vortex Dynamics in SU(2  Spin Model
1997, B408,  PhysLett, Kakushadze & Shiu & Tye & Vtorov-Karevsky,  Phenomenology of 3-Family Grand Unified String Models
1997, D56,  PhysRev, Burkardt,  Mesons a in Collinear QCD Model
1997, B414,  PhysLett, karra & Rivers,  Initial Vortex Densities after a Temperature Quench
1997, D56,  PhysRev, Digal & Sengupta & Srivastava,  Vortex-Antivortex Pair Production in a First Order Phase Transition
1997, B413,  PhysLett, Elwood & Irges & Ramond,  A Model of Yukawa Hierarchies
1998, B419,  PhysLett, Kawamura & Kobayashi & Watanabe,  Probing mu-term Generation Mechanism in String Models
1998, B515,  NuclPhys, Fugleberg & Halperin & Zhitnitsky,  Condensates and Vacuum Structure of Adjoint QCD_2
1998, B510,  NuclPhys, Dimopoulos & Dvali & Rattazzi & Giudice,  Dynamical Soft Terms with Unbroken Supersymmetry
1997, D56,  PhysRev, Greene & Kofman & Linde & Starobinsky,  Structure of Resonance in Preheating after Inflation
1997, B410,  PhysLett, Dimopoulos & Dvali & Rattazzi,  Dynamical Inflation and Unification Scale on Quantum Moduli Spaces
1998, A13,  ModPhysLett, Ignatiev & Joshi,  Electron-positron annihilation into Dirac magnetic monopole and
1997, D56,  PhysRev, Greene & Prokopec & Roos,  Inflaton Decay and Heavy Particle Production with Negative Coupling
1997, B406,  PhysLett, Kusenko,  Phase transitions precipitated by solitosynthesis
1997, B506,  NuclPhys, Ambjorn & Krasnitz,  Improved determination of the classical sphaleron transition rate
1998, D57,  PhysRev, Cleaver & Cvetic & Espinosa & Everett & Langacker,  Intermediate Scales, Mu Parameter, and Fermion Masses from String Models
1997, D56,  PhysRev, Kaplan & Lepeintre & Schmaltz,  Flavor from Strongly Coupled Supersymmetry
1997, B412,  PhysLett, Antonuccio & Brodsky & Dalley,  Light-Cone Wavefunctions at Small $x$
1997, D56,  PhysRev, Hisano & Shifman,  Exact Results for Soft Supersymmetry Breaking Parameters in  Supersymmetric Gauge Theories
1997, B407,  PhysLett, Buchmuller & Jakovac,  Classical Statistical Mechanics and Landau Damping
1997, B412,  PhysLett, Ezawa & Matsuo & Murakami,  BPS Configuration of Supermembrane With Winding in M-direction
1998, B15,  To be published in Phys Rev, Setlur & Chang,  Single-Particle Green Functions in Exactly Solvable Models of Bose and  Fermi Liquids
1997, B408,  PhysLett, Dorey & Khoze & Mattis & Slater & Weir,  Instantons, Higher-Derivative Terms, and Nonrenormalization Theorems in  Supersymmetric Gauge Theories
